speed_mean,speed_max,speed_std,throttle_mean,throttle_max,throttle_full_pct,brake_mean,brake_applications,rpm_mean,rpm_max,gear_mean,gear_shifts,drs_active_pct,telemetry_points,lap_duration,lap_number,lap_time_seconds,compound,tyre_life,wear_total,wear_braking,wear_cornering,wear_acceleration,wear_thermal,temp_factor,stint_id,wear_cumulative,degradation_normalized,baseline_time,predicted_lap_time,lap_time_residual
153.05814381744452,268.0,62.01682435376165,46.288258671097985,100.0,29.66101694915254,0.24067796610169492,142,9300.515892453346,11780.0,3.7355932203389832,39,0.0,590,77.079,15.0,77.079,MEDIUM,15.0,64952.3627383642,494.60782411371,45383.82073451883,0.7584568196697856,121.87568667304807,1.4119752658532256,1,910360.9748511629,1.0,78.129,82.03545000000001,-4.956450000000018
154.36869222204342,267.0,63.24870922166375,46.31708458654706,100.0,29.5,0.25,150,9397.9082871025,11768.0,3.7,39,0.0,600,76.824,16.0,76.824,MEDIUM,16.0,69125.62790138226,527.4263650919817,48004.79061847888,0.7628951596098958,122.49220411266265,1.4207164156928878,1,979486.6027525451,1.0,78.129,82.03545000000001,-5.2114500000000135
153.47646256426964,268.0,63.49288056377315,47.77640320235401,100.0,29.743589743589745,0.24444444444444444,143,9313.875617109832,11769.0,3.747008547008547,41,0.0,585,76.86,17.0,76.86,MEDIUM,17.0,67701.9614535631,499.6359921789801,47166.74682274108,0.782750070917559,122.06200912689765,1.4166782953033068,1,1047188.5642061082,1.0,78.129,82.03545000000001,-5.175450000000012
154.62013918771802,268.0,62.63903466303767,47.46565433134535,100.0,30.16949152542373,0.25254237288135595,149,9383.540587290663,11759.0,3.7644067796610168,38,0.0,590,76.712,18.0,76.712,MEDIUM,18.0,66798.05645022623,524.893732843802,46299.054229503374,0.7819452417208329,122.41220117368226,1.4228354155291278,1,1113986.6206563346,1.0,78.129,82.03545000000001,-5.323450000000008
153.62834672098774,268.0,63.19367520511141,46.46214245542923,100.0,29.471890971039183,0.24701873935264054,145,9337.922270417559,11817.0,3.746166950596252,37,0.0,587,76.823,19.0,76.823,MEDIUM,19.0,67265.49697724663,507.2527098291784,46882.992478807784,0.7616042435759368,121.7219048014644,1.415736347311248,1,1181252.1176335812,1.0,78.129,82.03545000000001,-5.212450000000018
151.79881458175805,270.0,63.747485700705894,45.93020064618547,100.0,29.145728643216078,0.2529313232830821,151,9265.189658389434,11838.0,3.710217755443886,39,0.0,597,77.214,20.0,77.214,MEDIUM,20.0,69617.79620621007,522.2529021116549,48521.07868195073,0.7477049874932796,121.10993669115865,1.4159977273058235,1,1250869.9138397912,1.0,78.129,82.03545000000001,-4.821450000000013
153.55142574743567,269.0,62.80275744347271,47.24764525974615,100.0,30.522765598650924,0.25463743676222594,151,9330.601280052704,11905.0,3.730185497470489,38,0.0,593,76.803,21.0,76.803,MEDIUM,21.0,67443.81222917109,528.3705423102627,46778.050022093485,0.77389084683365,121.73210151680301,1.421997441760526,1,1318313.7260689624,1.0,78.129,82.03545000000001,-5.232450000000014
154.7010591419606,269.0,64.70306042843734,47.2079744005426,100.0,30.931458699472756,0.2530755711775044,144,9349.804009780357,12101.0,3.720562390158172,40,0.0,569,76.659,22.0,76.659,MEDIUM,22.0,68474.87500940471,507.5717281035912,47642.21100781243,0.7775696598563436,122.59228492763559,1.4184877376928426,1,1386788.6010783669,1.0,78.129,82.03545000000001,-5.3764500000000055
154.46638630275356,270.0,64.35551757095757,47.761063460825824,100.0,32.52595155709342,0.24740484429065743,143,9337.048061141682,11756.0,3.7231833910034604,38,0.0,578,76.604,23.0,76.604,MEDIUM,23.0,68799.29056726955,503.00396027752004,47877.27333950658,0.7849227667073836,122.12743056336134,1.41844878778714,1,1455587.8916456364,1.0,78.129,82.03545000000001,-5.431450000000012
154.10571934548207,271.0,63.34798954922916,47.514300860489094,100.0,30.83475298126065,0.25894378194207834,152,9338.910950881755,11821.0,3.7478705281090288,40,0.0,587,76.798,24.0,76.798,MEDIUM,24.0,68041.32800720172,534.0138011303083,47112.24173636936,0.7810170485703737,122.35011034294332,1.424370978101959,1,1523629.2196528383,1.0,78.129,82.03545000000001,-5.23745000000001
153.24578125320605,270.0,64.35896786760715,46.50601914657443,100.0,30.730050933786078,0.2597623089983022,153,9314.288745884045,11909.0,3.735144312393888,42,0.0,589,77.183,25.0,77.183,MEDIUM,25.0,70292.17042669732,534.5701987749784,48793.66405590786,0.763988554211912,122.47969134466204,1.421437201931261,1,1593921.3900795355,1.0,78.129,82.03545000000001,-4.852450000000005
151.28085929990146,272.0,64.60600351073515,46.04341216996559,100.0,29.7029702970297,0.24587458745874588,149,9208.03081932855,11754.0,3.707920792079208,40,0.0,606,77.212,26.0,77.212,MEDIUM,26.0,72415.02722380437,513.2237823746614,50588.10055830497,0.7469710819644049,120.80697708263993,1.4137242896710773,1,1666336.41730334,1.0,78.129,82.03545000000001,-4.823450000000008
152.71334300018478,274.0,65.1349387191745,46.640069775046086,100.0,30.136986301369863,0.25,146,9349.710680307719,11774.0,3.683219178082192,43,0.0,584,77.259,27.0,77.259,MEDIUM,27.0,71022.23206114456,507.8567062217257,49553.10362598322,0.7642804697520013,122.28480166851276,1.415236305149535,1,1737358.6493644845,1.0,78.129,82.03545000000001,-4.776450000000011
152.90738205137097,272.0,65.79329909440126,46.093146697348786,100.0,29.103214890016922,0.24873096446700507,147,9231.970451387857,11762.0,3.749576988155668,41,0.0,591,77.77,28.0,77.77,MEDIUM,28.0,73310.39791533642,511.92149623432084,51165.921991673546,0.7612799869804845,123.01607102135121,1.4152143644945885,1,1810669.047279821,1.0,78.129,82.03545000000001,-4.2654500000000155
150.45103304062658,274.0,65.38681600066278,46.31553589035368,100.0,30.333333333333336,0.265,159,9223.143315664125,11967.0,3.67,38,0.0,600,78.001,29.0,78.001,MEDIUM,29.0,73835.96040795607,545.680881803918,51305.22848045436,0.7549002019748152,121.15331028201916,1.4206649524939392,1,1884505.007687777,1.0,78.129,82.03545000000001,-4.034450000000007
151.26362041541137,273.0,65.93084210840794,45.39238617723831,100.0,28.833333333333332,0.2683333333333333,161,9268.620547136432,12055.0,3.6416666666666666,44,0.0,600,78.16,30.0,78.16,MEDIUM,30.0,75128.06428548698,555.7094875039824,52162.51129348582,0.7453659654440977,122.6276457166855,1.42175999800948,1,1959633.071973264,1.0,78.129,82.03545000000001,-3.875450000000015
149.5350551096668,271.0,65.0931054021959,45.62079507497935,100.0,29.35323383084577,0.24543946932006633,148,9205.353768165201,11654.0,3.6351575456053067,40,0.0,603,78.741,31.0,78.741,MEDIUM,31.0,72875.62936420513,503.87499697509924,51099.57519307071,0.7460609252078504,121.74539774390274,1.4088797040974825,1,2032508.701337469,1.0,78.129,82.03545000000001,-3.294450000000012
151.0244636100913,271.0,65.21852901716143,46.046600685977204,100.0,30.491803278688522,0.2786885245901639,170,9254.391464652199,11898.0,3.6622950819672133,45,0.0,610,78.816,32.0,78.816,MEDIUM,32.0,75214.25710452597,586.4370701712071,51892.1696313804,0.7612490616396317,123.53144123892955,1.4298500267872332,1,2107722.958441995,1.0,78.129,82.03545000000001,-3.219450000000009
150.52956397681362,273.0,64.81636005106415,46.04277569048038,100.0,29.692832764505116,0.27474402730375425,161,9292.957369537226,11751.0,3.6484641638225255,39,0.0,586,78.946,33.0,78.946,MEDIUM,33.0,70968.67510593207,553.3579797398847,49237.601414754856,0.7599428525352847,122.73706957713529,1.421806030047978,1,2178691.6335479273,1.0,78.129,82.03545000000001,-3.0894500000000136
152.13696572832754,273.0,64.30381760532977,47.19183310539415,100.0,29.850746268656714,0.24212271973466004,146,9360.611273206057,11840.0,3.656716417910448,40,0.0,603,78.044,34.0,78.044,MEDIUM,34.0,71471.31436027157,505.55110908188703,49867.87036095139,0.7782311700755215,122.73377353301593,1.4153594969490315,1,2250162.947908199,1.0,78.129,82.03545000000001,-3.9914500000000146
152.53027254290876,272.0,65.45940359220477,46.66476571220853,100.0,29.61730449251248,0.24792013311148087,149,9336.40124610439,11727.0,3.6622296173044924,41,0.0,601,78.024,35.0,78.024,MEDIUM,35.0,73907.85761348483,517.5657546318154,51504.900894138744,0.7713311148064408,123.11021984887914,1.417316076101787,1,2324070.805521684,1.0,78.129,82.03545000000001,-4.011450000000011
150.76135715358134,272.0,64.30361090234754,45.00044039093444,100.0,30.267558528428097,0.25418060200668896,152,9326.01080525962,11856.0,3.6237458193979935,43,0.0,598,77.974,36.0,77.974,MEDIUM,36.0,70785.89961354429,522.1822132812919,49454.0543259629,0.7347238191970624,121.85466062693354,1.4129253192752298,1,2394856.7051352276,1.0,78.129,82.03545000000001,-4.061450000000008
152.29407796083706,271.0,64.29108191391205,46.67003262281951,100.0,30.993150684931507,0.2585616438356164,151,9363.202328665973,11773.0,3.6780821917808217,43,0.0,584,77.273,37.0,77.273,MEDIUM,37.0,69397.96519766081,524.2445471102344,48277.44873556456,0.7628100342675596,121.98220286267761,1.418472395705403,1,2464254.6703328886,1.0,78.129,82.03545000000001,-4.762450000000015
152.5107924688084,271.0,64.3713914445052,49.05455733614479,100.0,33.22091062394604,0.224283305227656,133,9359.486094262491,11879.0,3.6492411467116357,40,0.0,593,77.122,38.0,77.122,MEDIUM,38.0,70104.67527773783,460.8637823504037,49143.99779291038,0.8013564298210962,121.61937336779442,1.409782960743193,1,2534359.3456106265,1.0,78.129,82.03545000000001,-4.913450000000012
153.96277486054444,270.0,64.86322676730812,47.25368169330909,100.0,30.546075085324233,0.2440273037542662,143,9325.500984784727,11719.0,3.7235494880546076,41,0.0,586,76.966,39.0,76.966,MEDIUM,39.0,70728.31256102858,501.19875184210207,49308.83154774001,0.777710211294675,122.59898929916663,1.4164527680299066,1,2605087.658171655,1.0,78.129,82.03545000000001,-5.0694500000000176
153.36120412329953,271.0,64.77437042281645,47.13778840853952,100.0,29.929577464788732,0.2323943661971831,132,9332.176750320683,11775.0,3.693661971830986,44,0.0,568,77.161,40.0,77.161,MEDIUM,40.0,67859.22964787165,460.31401417891016,47663.368563316624,0.7747294466940315,122.73503871357916,1.4064907479322306,1,2672946.8878195267,1.0,78.129,82.03545000000001,-4.87445000000001
154.2677176798552,269.0,64.36621413948458,48.052102455020524,100.0,31.448763250883395,0.24381625441696114,138,9397.14767000114,11757.0,3.7031802120141344,41,0.0,566,76.944,41.0,76.944,MEDIUM,41.0,67211.6216383033,484.62231386288363,46898.86779639783,0.7921906496835798,122.79975269158778,1.4147705717322059,1,2740158.50945783,1.0,78.129,82.03545000000001,-5.091450000000009
153.73429480533937,271.0,66.26043450855711,45.55468603824454,100.0,30.0,0.26071428571428573,146,9267.802048592162,11708.0,3.7303571428571427,40,0.0,560,76.8,42.0,76.8,MEDIUM,42.0,70467.21861325992,511.7863478607782,49172.986030143205,0.7470205368712708,122.06793841050063,1.414788838024715,1,2810625.72807109,1.0,78.129,82.03545000000001,-5.235450000000014
152.89520332800686,270.0,65.44808120261368,46.21718544913692,100.0,30.06872852233677,0.24742268041237114,144,9294.130849619498,11868.0,3.6924398625429555,42,0.0,582,76.963,43.0,76.963,MEDIUM,43.0,71337.97303669318,501.37016777909724,49859.37351732956,0.7553475876934401,121.8727353373339,1.4130984230705592,1,2881963.7011077832,1.0,78.129,82.03545000000001,-5.072450000000018
155.65102139741649,271.0,64.15332326620921,50.022054579174934,100.0,32.87435456110155,0.22719449225473323,132,9431.11136819651,11769.0,3.76592082616179,40,0.0,581,76.722,44.0,76.722,MEDIUM,44.0,68592.06645782535,466.9494921665145,47823.84005646736,0.8296614664277335,123.41857663652587,1.4167512738493815,1,2950555.7675656085,1.0,78.129,82.03545000000001,-5.313450000000017
153.511527430018,273.0,64.97166562482481,47.167011785035285,100.0,32.685512367491164,0.2703180212014134,153,9360.521409410992,11806.0,3.685512367491166,39,0.0,566,76.701,45.0,76.701,MEDIUM,45.0,68951.63431344715,536.0481502530674,47785.31222160495,0.7713436089960237,121.6448766540981,1.4233331743310331,1,3019507.4018790554,1.0,78.129,82.03545000000001,-5.334450000000018
154.92108924016594,272.0,66.41470296820721,48.447862129865676,100.0,32.666666666666664,0.24833333333333332,149,9352.046361938454,11914.0,3.73,38,0.0,600,77.075,46.0,77.075,MEDIUM,46.0,76378.39547497692,525.6994699367751,52930.953244262295,0.8034635815995615,123.2054295318579,1.425484366631132,1,3095885.7973540323,1.0,78.129,82.03545000000001,-4.960450000000009
154.1400923958585,273.0,65.62475972110563,48.77267007452903,100.0,32.76450511945392,0.24232081911262798,142,9405.295417678823,12538.0,3.7013651877133107,39,0.0,586,77.16,47.0,77.16,MEDIUM,47.0,72515.3773553592,498.1840519814632,50473.458516667386,0.8056601249151072,122.8344952926444,1.4192186340756603,1,3168401.174709392,1.0,78.129,82.03545000000001,-4.875450000000015
155.07135887177037,273.0,66.2292859294875,47.965178129278364,100.0,32.77870216306156,0.2628951747088186,158,9366.797202453501,11895.0,3.7321131447587352,38,0.0,601,77.065,48.0,77.065,MEDIUM,48.0,76471.02879836684,558.7866975793329,52723.546143052336,0.7961269773297408,123.30574271452983,1.4318691972820439,1,3244872.2035077587,1.0,78.129,82.03545000000001,-4.970450000000014
153.29246827823957,273.0,66.79842003408537,46.78773243835758,100.0,31.62251655629139,0.24172185430463577,146,9281.254606340563,11752.0,3.6788079470198674,39,0.0,604,77.428,49.0,77.428,MEDIUM,49.0,77253.11897212078,509.37090684437726,53901.30934212517,0.7712911706521479,122.59129233847533,1.4166035554971064,1,3322125.3224798795,1.0,78.129,82.03545000000001,-4.607450000000014
154.1386387877665,274.0,66.94643680829198,48.2776162853345,100.0,31.365935919055648,0.23946037099494097,142,9341.25242248935,11792.0,3.730185497470489,40,0.0,593,77.314,50.0,77.314,MEDIUM,50.0,76263.7575341444,498.04022368425404,53154.44925973384,0.7990666118597258,123.17074719237378,1.4181624921163896,1,3398389.080014024,1.0,78.129,82.03545000000001,-4.721450000000019
152.37140601149406,272.0,65.60337910167699,46.935200368042615,100.0,30.28169014084507,0.2676056338028169,152,9322.13485622658,11724.0,3.6549295774647885,40,0.0,568,77.427,51.0,77.427,MEDIUM,51.0,70348.54365706339,528.4497889615534,48891.20605098285,0.7690633000299901,121.97660853251952,1.4199663623561025,1,3468737.623671087,1.0,78.129,82.03545000000001,-4.608450000000005
142.6948841008272,272.0,65.06805503177031,41.924531327922026,100.0,22.55054432348367,0.2846034214618974,183,9080.556149058088,12046.0,3.43701399688958,40,0.0,643,84.046,52.0,84.046,MEDIUM,52.0,78124.43005374123,596.8078525877138,54447.333963040925,0.6983307594489023,123.92934229138126,1.4160988323252746,1,3546862.053724828,1.0,78.129,82.03545000000001,2.010549999999995
132.3615662650807,268.0,63.97962158286349,34.297875829310215,100.0,17.276720351390924,0.2957540263543192,202,8752.119042385797,11912.0,3.1551976573938507,43,0.0,683,89.919,53.0,89.919,MEDIUM,53.0,79095.78645098623,611.7287778206007,55915.73441792838,0.5669543519781068,123.31819676989791,1.3961854176301365,1,3625957.8401758145,1.0,78.129,82.03545000000001,7.883549999999985
121.26162309296826,267.0,60.553296850069266,29.3353090786676,100.0,10.67193675889328,0.3372859025032938,256,8457.867212978903,12129.0,2.8155467720685112,32,0.0,759,98.946,54.0,98.946,MEDIUM,54.0,79537.65077491109,713.111362510853,55660.5327078834,0.488854695472343,123.18352558556838,1.407812897526753,1,3705495.4909507255,1.0,78.129,82.03545000000001,16.910549999999986
115.68750738152659,263.0,55.477546436496944,26.977739939144794,100.0,9.80891719745223,0.3146496815286624,247,8390.515104519998,12376.0,2.6904458598726113,35,0.0,785,103.464,57.0,103.464,INTERMEDIATE,2.0,54436.90948392371,654.9759987975953,48320.803090234695,0.4484859020754234,123.19492263722266,1.3858846681602037,2,54436.90948392371,1.0,102.808,107.9484,-4.484400000000008
115.21311009598749,262.0,56.907091322632056,25.83668367116393,100.0,9.102244389027431,0.33665835411471323,270,8389.395310292213,12538.0,2.64214463840399,37,0.0,802,102.808,58.0,102.808,INTERMEDIATE,3.0,59134.19569862186,714.5511341863363,51944.20936655025,0.4250432096311703,122.14829422748282,1.400452380568997,2,113571.10518254557,1.0,102.808,107.9484,-5.1404
114.92239737535796,261.0,56.78910777061329,26.9661126989559,100.0,10.678391959798995,0.33542713567839194,267,8471.394791395602,12296.0,2.608040201005025,36,0.0,796,103.791,59.0,103.791,INTERMEDIATE,4.0,58429.18497027038,704.7447581694239,51342.043961206706,0.4467352500640515,122.87910545985778,1.3999678135404405,2,172000.29015281593,1.0,102.808,107.9484,-4.15740000000001
117.1166139864259,264.0,56.779932141017014,28.218776519444464,100.0,12.082262210796916,0.32390745501285345,252,8479.928441575135,12576.0,2.717223650385604,35,0.0,778,101.54,60.0,101.54,INTERMEDIATE,5.0,56872.17367713051,677.096607174582,50164.82839768301,0.4660809479405098,122.42020984181687,1.3948882628843284,2,228872.46382994644,1.0,102.808,107.9484,-6.4084
118.11974807293069,261.0,57.89413706786764,29.36280014977441,100.0,12.317880794701987,0.33112582781456956,250,8572.581907355028,12707.0,2.7059602649006624,37,0.0,755,100.797,61.0,100.797,INTERMEDIATE,6.0,57480.329368338666,677.9499889395581,50611.13971317899,0.4855512665363513,122.76116246507195,1.3975325129995884,2,286352.7931982851,1.0,102.808,107.9484,-7.1514000000000095
118.4306899594135,267.0,58.39605469285328,28.397850490018143,100.0,11.826544021024969,0.2996057818659658,228,8497.071396884421,12500.0,2.776609724047306,37,0.0,761,99.272,62.0,99.272,INTERMEDIATE,7.0,58078.68437626888,618.0266389885512,51901.70988017264,0.46370737474184814,121.26851453650897,1.3791096108550005,2,344431.477574554,1.0,102.808,107.9484,-8.676400000000001
118.07341771369012,264.0,59.11513107930153,28.648716285384722,100.0,13.766233766233766,0.3038961038961039,234,8373.587140277763,12155.0,2.7584415584415583,36,0.0,770,99.61,63.0,99.61,INTERMEDIATE,8.0,60403.69606181217,632.6404389519703,53816.82032685422,0.46798048649028046,121.21293138460673,1.3835997883868882,2,404835.17363636615,1.0,102.808,107.9484,-8.338400000000007
120.81280911487242,267.0,59.76418054330334,29.69863703099529,100.0,12.746386333771353,0.2864651773981603,218,8466.775429757461,12835.0,2.85676741130092,35,0.0,761,98.364,64.0,98.364,INTERMEDIATE,9.0,60743.7939740088,602.0369163549899,54362.14574091113,0.4901772893133306,122.3363115577531,1.3783602276557505,2,465578.96761037497,1.0,102.808,107.9484,-9.584400000000002
121.83371959633462,268.0,59.10717158306839,30.594037376018235,100.0,14.342629482071715,0.29880478087649404,225,8486.405501285952,12176.0,2.9216467463479416,30,0.0,753,97.16,65.0,97.16,INTERMEDIATE,10.0,59229.879786603684,627.3708469253487,52614.48545220733,0.5029899481185393,121.37364195979872,1.3874094945518436,2,524808.8473969786,1.0,102.808,107.9484,-10.78840000000001
126.03808318361568,265.0,59.796785940052786,32.46811549547625,100.0,15.912208504801098,0.3100137174211248,226,8648.509442938035,12788.0,2.9684499314128945,35,0.0,729,94.035,66.0,94.035,INTERMEDIATE,11.0,59241.518218490004,652.6148596403613,52133.058775728015,0.5344608577500838,122.019911521713,1.399629142035685,2,584050.3656154687,1.0,102.808,107.9484,-13.91340000000001
126.66353560465444,265.1218768,61.170979433879396,33.742946962650066,100.0,15.753424657534246,0.28904109589041094,211,8610.928854712836,12279.0,3.0,31,0.0,730,92.921,67.0,92.921,INTERMEDIATE,12.0,61644.001122999485,611.0777204277141,54631.5753835414,0.5515895049676881,120.79702391920097,1.391788870267692,2,645694.3667384682,1.0,102.808,107.9484,-15.0274
126.83412935811324,270.0,60.924622448134315,32.475784787848596,100.0,16.480446927374302,0.3254189944134078,233,8488.43472108286,12726.0,3.0977653631284916,31,0.0,716,93.659,68.0,93.659,INTERMEDIATE,13.0,60710.216585930415,678.0898180455488,53153.113764811234,0.535812457813913,121.8915772155153,1.4065368607175006,2,706404.5833243985,1.0,102.808,107.9484,-14.2894
128.57601551114914,267.0,61.17345964350677,33.283938058048435,100.0,17.018284106891702,0.2939521800281294,209,8558.202526446541,11940.0,3.1125175808720114,35,0.0,711,91.607,69.0,91.607,INTERMEDIATE,14.0,60109.71159269481,614.7179316235507,53213.972582826784,0.544491159267679,121.2846305292984,1.39270464858577,2,766514.2949170934,1.0,102.808,107.9484,-16.341400000000007
129.29760954143856,267.0,62.304212362013594,34.78301507855868,100.0,17.78093883357041,0.28165007112375534,198,8616.783833337917,12447.0,3.1109530583214795,32,0.0,703,91.244,70.0,91.244,INTERMEDIATE,15.0,61415.99775922067,584.9328215886599,54578.317185395485,0.5699405276677687,121.1763108499902,1.3886226353395916,2,827930.292676314,1.0,102.808,107.9484,-16.704400000000007
130.9460113688138,269.0,62.24252981602267,34.283361212528845,100.0,17.159763313609467,0.3076923076923077,208,8681.308643950226,12420.0,3.133136094674556,37,0.0,676,90.363,71.0,90.363,INTERMEDIATE,16.0,59426.235537949375,623.884996388304,52378.271641987325,0.5634220158798637,122.02674425320122,1.3982710298007888,2,887356.5282142634,1.0,102.808,107.9484,-17.585400000000007
128.8264600059457,269.0,61.42105458508239,34.69029519779546,100.0,17.44868035190616,0.31671554252199413,216,8591.039358813769,12015.0,3.092375366568915,38,0.0,682,90.402,72.0,90.402,INTERMEDIATE,17.0,58546.36778750195,637.9516522710855,51457.52670812766,0.561123698120838,120.26169637457504,1.4015347330221732,2,945902.8960017654,1.0,102.808,107.9484,-17.546400000000006
135.12911974243687,268.0,64.4566690625425,37.219828679260935,100.0,20.381231671554254,0.29765395894428154,203,8768.85559955239,11868.0,3.2551319648093844,39,0.0,682,88.386,73.0,88.386,INTERMEDIATE,18.0,64683.72820402362,627.7269371589451,56669.59222574401,0.6174109121104407,123.33522377555025,1.408095949877971,2,1010586.624205789,1.0,102.808,107.9484,-19.56240000000001
136.73973203991267,266.0,63.25524328197971,39.66038620514259,100.0,23.636363636363637,0.296969696969697,196,8884.489783347613,12212.0,3.262121212121212,37,0.0,660,86.864,74.0,86.864,INTERMEDIATE,19.0,60436.92326003663,613.264346508001,52816.1805951442,0.6542729891390205,122.47760083914974,1.4106912975512989,2,1071023.5474658257,1.0,102.808,107.9484,-21.084400000000002
136.87824648793156,269.0,63.740677212904785,38.72501234981647,100.0,22.97090352220521,0.29249617151607965,191,8924.537784245853,11886.0,3.2542113323124044,38,0.0,653,85.518,75.0,85.518,INTERMEDIATE,20.0,60451.77663241334,597.965324748236,53061.133546169935,0.6295801648425233,120.85553883154931,1.405055787506645,2,1131475.324098239,1.0,102.808,107.9484,-22.430400000000006
