speed_mean,speed_max,speed_std,throttle_mean,throttle_max,throttle_full_pct,brake_mean,brake_applications,rpm_mean,rpm_max,gear_mean,gear_shifts,drs_active_pct,telemetry_points,lap_duration,lap_number,lap_time_seconds,compound,tyre_life,wear_total,stint_id,wear_cumulative,degradation_normalized,baseline_time,predicted_lap_time,scenario,time_saved
150.76135715358134,272.0,64.30361090234754,45.00044039093444,100.0,30.267558528428097,0.25418060200668896,152,9326.01080525962,11856.0,3.6237458193979935,43,0.0,598,77.974,36.0,77.974,MEDIUM,36.0,35392.94980677214,1,1197428.3525676138,0.9999936957309412,78.129,82.03542537268815,50% Improved Tire,2.4627156591350285e-05
152.29407796083706,271.0,64.29108191391205,46.67003262281951,100.0,30.993150684931507,0.2585616438356164,151,9363.202328665973,11773.0,3.6780821917808217,43,0.0,584,77.273,37.0,77.273,MEDIUM,37.0,34698.98259883041,1,1232127.3351664443,0.999995544063704,78.129,82.03543259310767,50% Improved Tire,1.740681477713224e-05
152.5107924688084,271.0,64.3713914445052,49.05455733614479,100.0,33.22091062394604,0.224283305227656,133,9359.486094262491,11879.0,3.6492411467116357,40,0.0,593,77.122,38.0,77.122,MEDIUM,38.0,35052.337638868914,1,1267179.6728053133,0.9999968615977591,78.129,82.03543773998858,50% Improved Tire,1.2259972947958886e-05
153.96277486054444,270.0,64.86322676730812,47.25368169330909,100.0,30.546075085324233,0.2440273037542662,143,9325.500984784727,11719.0,3.7235494880546076,41,0.0,586,76.966,39.0,76.966,MEDIUM,39.0,35364.15628051429,1,1302543.8290858276,0.999997796444335,78.129,82.03544139191997,50% Improved Tire,8.608061051518234e-06
153.36120412329953,271.0,64.77437042281645,47.13778840853952,100.0,29.929577464788732,0.2323943661971831,132,9332.176750320683,11775.0,3.693661971830986,44,0.0,568,77.161,40.0,77.161,MEDIUM,40.0,33929.61482393582,1,1336473.4439097634,0.9999984304701454,78.129,82.0354438687101,50% Improved Tire,6.131280272825279e-06
154.2677176798552,269.0,64.36621413948458,48.052102455020524,100.0,31.448763250883395,0.24381625441696114,138,9397.14767000114,11757.0,3.7031802120141344,41,0.0,566,76.944,41.0,76.944,MEDIUM,41.0,33605.81081915165,1,1370079.254728915,0.9999988784428742,78.129,82.03544561869317,50% Improved Tire,4.381301920375336e-06
153.73429480533937,271.0,66.26043450855711,45.55468603824454,100.0,30.0,0.26071428571428573,146,9267.802048592162,11708.0,3.7303571428571427,40,0.0,560,76.8,42.0,76.8,MEDIUM,42.0,35233.60930662996,1,1405312.864035545,0.999999211496223,78.129,82.03544691974943,50% Improved Tire,3.0802481489899947e-06
152.89520332800686,270.0,65.44808120261368,46.21718544913692,100.0,30.06872852233677,0.24742268041237114,144,9294.130849619498,11868.0,3.6924398625429555,42,0.0,582,76.963,43.0,76.963,MEDIUM,43.0,35668.98651834659,1,1440981.8505538916,0.9999994480555918,78.129,82.03544784385677,50% Improved Tire,2.1561420453508617e-06
155.65102139741649,271.0,64.15332326620921,50.022054579174934,100.0,32.87435456110155,0.22719449225473323,132,9431.11136819651,11769.0,3.76592082616179,40,0.0,581,76.722,44.0,76.722,MEDIUM,44.0,34296.033228912675,1,1475277.8837828042,0.9999996083036199,78.129,82.03544846985768,50% Improved Tire,1.5301417164437225e-06
153.511527430018,273.0,64.97166562482481,47.167011785035285,100.0,32.685512367491164,0.2703180212014134,153,9360.521409410992,11806.0,3.685512367491166,39,0.0,566,76.701,45.0,76.701,MEDIUM,45.0,34475.81715672358,1,1509753.7009395277,0.9999997225255581,78.129,82.03544891605996,50% Improved Tire,1.0839397504014414e-06
154.92108924016594,272.0,66.41470296820721,48.447862129865676,100.0,32.666666666666664,0.24833333333333332,149,9352.046361938454,11914.0,3.73,38,0.0,600,77.075,46.0,77.075,MEDIUM,46.0,38189.19773748846,1,1547942.8986770161,0.9999998106046082,78.129,82.03544926013637,50% Improved Tire,7.398634949140614e-07
154.1400923958585,273.0,65.62475972110563,48.77267007452903,100.0,32.76450511945392,0.24232081911262798,142,9405.295417678823,12538.0,3.7013651877133107,39,0.0,586,77.16,47.0,77.16,MEDIUM,47.0,36257.6886776796,1,1584200.587354696,0.9999998682033817,78.129,82.0354494851431,50% Improved Tire,5.148568362756123e-07
155.07135887177037,273.0,66.2292859294875,47.965178129278364,100.0,32.77870216306156,0.2628951747088186,158,9366.797202453501,11895.0,3.7321131447587352,38,0.0,601,77.065,48.0,77.065,MEDIUM,48.0,38235.51439918342,1,1622436.1017538793,0.9999999100813998,78.129,82.03544964873748,50% Improved Tire,3.512624857648916e-07
